QuizTitle,QuestionText,EditorialDifficulty,Source
Queen Quiz: Encore (Part 7),On which Queen studio album is 'Sheer Heart Attack' found in the original track list?,Easy,"Queen: Complete Works (user-supplied text), Part One: The Albums; News of the World track list"
Queen Quiz: Encore (Part 7),On which Queen studio album is 'Some Day One Day' found in the original track list?,Easy,"Queen: Complete Works (user-supplied text), Part One: The Albums; Queen II track list"
Queen Quiz: Encore (Part 7),What was Freddie Mercury's birth name?,Easy,https://www.queenonline.com/freddie_mercury
Queen Quiz: Encore (Part 7),Who sang 'I Want to Break Free' with Queen at the 1992 tribute concert?,Medium,https://www.queenonline.com/news/press-release-the-freddie-mercury-tribute-concert-the-definitive-edition
Queen Quiz: Encore (Part 7),On which Queen studio album is 'You and I' found in the original track list?,Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; A Day at the Races track list"
Queen Quiz: Encore (Part 7),Who sang 'Tie Your Mother Down' with Queen at Freddie Mercury's 1992 tribute concert?,Medium,https://www.queenonline.com/news/press-release-the-freddie-mercury-tribute-concert-the-definitive-edition
Queen Quiz: Encore (Part 7),Which Queen studio album has both 'Rock It (Prime Jive)' and 'Don't Try Suicide' on its original track list?,Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; The Game track list"
Queen Quiz: Encore (Part 7),"On which Queen studio album is 'Get Down, Make Love' found in the original track list?",Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; News of the World track list"
Queen Quiz: Encore (Part 7),"At what age did Freddie Mercury begin piano lessons, according to Queen's official biography?",Medium,https://www.queenonline.com/freddie_mercury
Queen Quiz: Encore (Part 7),"On the original A Kind of Magic track list, what comes immediately after 'Friends Will Be Friends'?",Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; A Kind of Magic track list"
Queen Quiz: Encore (Part 7),In which New Year's Honours list was Brian May's knighthood announced?,Medium,https://www.queenonline.com/brian_may; https://www.queenonline.com/news/sir-brian-harold-may
Queen Quiz: Encore (Part 7),Which Queen studio album has both 'Sleeping on the Sidewalk' and 'Who Needs You' on its original track list?,Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; News of the World track list"
Queen Quiz: Encore (Part 7),Who wrote the Queen album track 'The Night Comes Down'?,Hard,"Queen: Complete Works (user-supplied text), Part Three: The Songs; The Night Comes Down"
Queen Quiz: Encore (Part 7),Which Queen bassist played on Freddie Mercury and Montserrat Caballé's 'How Can I Go On'?,Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums"
Queen Quiz: Encore (Part 7),Who wrote the Queen album track 'Coming Soon'?,Hard,"Queen: Complete Works (user-supplied text), Part Three: The Songs; Coming Soon"
Queen Quiz: Encore (Part 7),Which Queen studio album has both 'Bring Back That Leroy Brown' and 'She Makes Me (Stormtrooper in Stilettoes)' on its original track list?,Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; Sheer Heart Attack track list"
Queen Quiz: Encore (Part 7),Which 1981 Roger Taylor album was recorded largely at Mountain Studios in Montreux?,Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums"
Queen Quiz: Encore (Part 7),Which track opens the original Mr. Bad Guy (Freddie Mercury) album?,Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums; Mr. Bad Guy (Freddie Mercury) track list"
Queen Quiz: Encore (Part 7),Who produced Roger Taylor's 'Fun in Space' album?,Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums"
Queen Quiz: Encore (Part 7),"On the original A Kind of Magic track list, what comes immediately after 'Gimme the Prize (Kurgan's Theme)'?",Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; A Kind of Magic track list"
Queen Quiz: Encore (Part 7),Which track closes the original Strange Frontier (Roger Taylor) album?,Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums; Strange Frontier (Roger Taylor) track list"
Queen Quiz: Encore (Part 7),"On the original Another World (Brian May) track list, what comes immediately before 'Another World'?",Very Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums; Another World (Brian May) track list"
Queen Quiz: Encore (Part 7),"On the original Fun in Space (Roger Taylor) track list, what comes immediately after 'Magic Is Loose'?",Very Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums; Fun in Space (Roger Taylor) track list"
Queen Quiz: Encore (Part 7),"On the original Barcelona (Freddie Mercury and Montserrat Caballé) track list, what comes immediately after 'La Japonaise'?",Very Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums; Barcelona (Freddie Mercury and Montserrat Caballé) track list"
Queen Quiz: Encore (Part 7),Which The Works track sits between 'Tear It Up' and 'Man on the Prowl'?,Very Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; The Works track list"
Queen Quiz: Encore (Part 8),On which Queen studio album is 'You Take My Breath Away' found in the original track list?,Easy,"Queen: Complete Works (user-supplied text), Part One: The Albums; A Day at the Races track list"
Queen Quiz: Encore (Part 8),Which track opens the original Queen album?,Easy,"Queen: Complete Works (user-supplied text), Part One: The Albums; Queen track list"
Queen Quiz: Encore (Part 8),"Which Queen studio album has both 'All Dead, All Dead' and 'Spread Your Wings' on its original track list?",Easy,"Queen: Complete Works (user-supplied text), Part One: The Albums; News of the World track list"
Queen Quiz: Encore (Part 8),On which Queen studio album is 'God Save the Queen' found in the original track list?,Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; A Night at the Opera track list"
Queen Quiz: Encore (Part 8),On which July day was Roger Taylor born?,Medium,https://www.queenonline.com/roger_taylor
Queen Quiz: Encore (Part 8),Which university awarded Brian May his PhD in astrophysics?,Medium,https://www.queenonline.com/brian_may
Queen Quiz: Encore (Part 8),Which Queen studio album has both 'Ogre Battle' and 'The Fairy Feller's Master-Stroke' on its original track list?,Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; Queen II track list"
Queen Quiz: Encore (Part 8),"On the original A Night at the Opera track list, what comes immediately after ''39'?",Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; A Night at the Opera track list"
Queen Quiz: Encore (Part 8),"On the original Queen II track list, what comes immediately after 'The Loser in the End'?",Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; Queen II track list"
Queen Quiz: Encore (Part 8),Which singer performed 'I Want It All' with Queen at Freddie Mercury's tribute concert?,Medium,https://www.queenonline.com/news/press-release-the-freddie-mercury-tribute-concert-the-definitive-edition
Queen Quiz: Encore (Part 8),On which Queen studio album is 'Machines (or Back to Humans)' found in the original track list?,Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; The Works track list"
Queen Quiz: Encore (Part 8),Which track closes the original Barcelona (Freddie Mercury and Montserrat Caballé) album?,Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums; Barcelona (Freddie Mercury and Montserrat Caballé) track list"
Queen Quiz: Encore (Part 8),Who wrote the Queen album track 'I'm in Love with My Car'?,Hard,"Queen: Complete Works (user-supplied text), Part Three: The Songs; I'm in Love with My Car"
Queen Quiz: Encore (Part 8),Who wrote the Queen album track 'In Only Seven Days'?,Hard,"Queen: Complete Works (user-supplied text), Part Three: The Songs; In Only Seven Days"
Queen Quiz: Encore (Part 8),"On the original The Game track list, what comes immediately after 'Coming Soon'?",Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; The Game track list"
Queen Quiz: Encore (Part 8),"On the original Innuendo track list, what comes immediately before 'Ride the Wild Wind'?",Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; Innuendo track list"
Queen Quiz: Encore (Part 8),"On the original Hot Space track list, what comes immediately after 'Life Is Real (Song for Lennon)'?",Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; Hot Space track list"
Queen Quiz: Encore (Part 8),"On the original News of the World track list, what comes immediately before 'Who Needs You'?",Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; News of the World track list"
Queen Quiz: Encore (Part 8),Who wrote the Queen album track 'Father to Son'?,Hard,"Queen: Complete Works (user-supplied text), Part Three: The Songs; Father to Son"
Queen Quiz: Encore (Part 8),Who wrote the Queen album track 'Drowse'?,Hard,"Queen: Complete Works (user-supplied text), Part Three: The Songs; Drowse"
Queen Quiz: Encore (Part 8),Which 'Mr. Bad Guy' track was later re-recorded by Queen for their final Freddie-era album?,Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums"
Queen Quiz: Encore (Part 8),"On the original Another World (Brian May) track list, what comes immediately after 'All the Way from Memphis'?",Very Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums; Another World (Brian May) track list"
Queen Quiz: Encore (Part 8),"On the original Back to the Light (Brian May) track list, what comes immediately after 'Too Much Love Will Kill You'?",Very Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums; Back to the Light (Brian May) track list"
Queen Quiz: Encore (Part 8),Which 1984 Roger Taylor album had a different US vinyl running order from the UK edition?,Very Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums"
Queen Quiz: Encore (Part 8),Which A Kind of Magic track sits between 'A Kind of Magic' and 'Pain Is So Close to Pleasure'?,Very Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; A Kind of Magic track list"
Queen Quiz: Encore (Part 9),Which Queen studio album has both 'The Millionaire Waltz' and 'You and I' on its original track list?,Easy,"Queen: Complete Works (user-supplied text), Part One: The Albums; A Day at the Races track list"
Queen Quiz: Encore (Part 9),From what part of Buckingham Palace did Brian May perform 'God Save the Queen' in 2002?,Easy,https://www.queenonline.com/brian_may
Queen Quiz: Encore (Part 9),On which Queen studio album is 'Pain Is So Close to Pleasure' found in the original track list?,Easy,"Queen: Complete Works (user-supplied text), Part One: The Albums; A Kind of Magic track list"
Queen Quiz: Encore (Part 9),"Which Queen studio album has both 'Fight from the Inside' and 'Get Down, Make Love' on its original track list?",Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; News of the World track list"
Queen Quiz: Encore (Part 9),"On the original Innuendo track list, what comes immediately after 'Innuendo'?",Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; Innuendo track list"
Queen Quiz: Encore (Part 9),"On the original The Game track list, what comes immediately after 'Crazy Little Thing Called Love'?",Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; The Game track list"
Queen Quiz: Encore (Part 9),In which year did the Bulsara family move to Middlesex?,Medium,https://www.queenonline.com/freddie_mercury
Queen Quiz: Encore (Part 9),Which Queen studio album has both 'Life Is Real (Song for Lennon)' and 'Calling All Girls' on its original track list?,Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; Hot Space track list"
Queen Quiz: Encore (Part 9),"On the original Sheer Heart Attack track list, what comes immediately after 'Brighton Rock'?",Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; Sheer Heart Attack track list"
Queen Quiz: Encore (Part 9),On which Queen studio album is 'Misfire' found in the original track list?,Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; Sheer Heart Attack track list"
Queen Quiz: Encore (Part 9),Which track opens the original A Kind of Magic album?,Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; A Kind of Magic track list"
Queen Quiz: Encore (Part 9),"On the original The Works track list, what comes immediately after 'I Want to Break Free'?",Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; The Works track list"
Queen Quiz: Encore (Part 9),Who delivered a speech before the main Queen set at the 1992 tribute concert?,Hard,https://www.queenonline.com/news/press-release-the-freddie-mercury-tribute-concert-the-definitive-edition
Queen Quiz: Encore (Part 9),Which track opens the original Strange Frontier (Roger Taylor) album?,Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums; Strange Frontier (Roger Taylor) track list"
Queen Quiz: Encore (Part 9),Who co-authored Brian May's stereoscopic-history book 'A Village Lost and Found'?,Hard,https://www.queenonline.com/brian_may
Queen Quiz: Encore (Part 9),What was the name of Roger Taylor's 2013 box set covering his solo work and The Cross?,Hard,https://www.queenonline.com/roger_taylor
Queen Quiz: Encore (Part 9),Who wrote the Queen album track 'Long Away'?,Hard,"Queen: Complete Works (user-supplied text), Part Three: The Songs; Long Away"
Queen Quiz: Encore (Part 9),Who wrote the Queen album track 'Bicycle Race'?,Hard,"Queen: Complete Works (user-supplied text), Part Three: The Songs; Bicycle Race"
Queen Quiz: Encore (Part 9),Who wrote the Queen album track 'Don't Try Suicide'?,Hard,"Queen: Complete Works (user-supplied text), Part Three: The Songs; Don't Try Suicide"
Queen Quiz: Encore (Part 9),Who wrote the Queen album track 'Fight from the Inside'?,Hard,"Queen: Complete Works (user-supplied text), Part Three: The Songs; Fight from the Inside"
Queen Quiz: Encore (Part 9),Who wrote the Queen album track 'Princes of the Universe'?,Hard,"Queen: Complete Works (user-supplied text), Part Three: The Songs; Princes of the Universe"
Queen Quiz: Encore (Part 9),"On the original Strange Frontier (Roger Taylor) track list, what comes immediately after 'Abandonfire'?",Very Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums; Strange Frontier (Roger Taylor) track list"
Queen Quiz: Encore (Part 9),Which Mott the Hoople song did Brian May cover on 'Another World'?,Very Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums"
Queen Quiz: Encore (Part 9),Which Strange Frontier (Roger Taylor) track sits between 'Masters of War' and 'Killing Time'?,Very Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums; Strange Frontier (Roger Taylor) track list"
Queen Quiz: Encore (Part 9),"On the original Fun in Space (Roger Taylor) track list, what comes immediately after 'My Country I & II'?",Very Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums; Fun in Space (Roger Taylor) track list"
Queen Quiz: Encore (Part 10),Which track closes the original Innuendo album?,Easy,"Queen: Complete Works (user-supplied text), Part One: The Albums; Innuendo track list"
Queen Quiz: Encore (Part 10),On which Queen studio album is 'Tear It Up' found in the original track list?,Easy,"Queen: Complete Works (user-supplied text), Part One: The Albums; The Works track list"
Queen Quiz: Encore (Part 10),In which country did Freddie Mercury spend much of his childhood?,Easy,https://www.queenonline.com/freddie_mercury
Queen Quiz: Encore (Part 10),In what year did Brian May receive a PhD in astrophysics?,Medium,https://www.queenonline.com/brian_may
Queen Quiz: Encore (Part 10),Which official Queen tribute act has Roger Taylor overseen and produced?,Medium,https://www.queenonline.com/roger_taylor
Queen Quiz: Encore (Part 10),"On the original The Works track list, what comes immediately after 'Radio Ga Ga'?",Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; The Works track list"
Queen Quiz: Encore (Part 10),"On the original Hot Space track list, what comes immediately after 'Action This Day'?",Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; Hot Space track list"
Queen Quiz: Encore (Part 10),"On the original Queen track list, what comes immediately after 'Doing All Right'?",Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; Queen track list"
Queen Quiz: Encore (Part 10),"On the original A Day at the Races track list, what comes immediately after 'The Millionaire Waltz'?",Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; A Day at the Races track list"
Queen Quiz: Encore (Part 10),What was the name of Brian May's animal-welfare campaign founded in 2010?,Medium,https://www.queenonline.com/brian_may
Queen Quiz: Encore (Part 10),During which album's original sessions was 'Face It Alone' recorded?,Medium,https://www.queenonline.com/news/watch-queen-release-newly-created-video-for-face-it-alone
Queen Quiz: Encore (Part 10),"On the original The Works track list, what comes immediately before 'Keep Passing the Open Windows'?",Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; The Works track list"
Queen Quiz: Encore (Part 10),"On the original Queen track list, what comes immediately after 'The Night Comes Down'?",Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; Queen track list"
Queen Quiz: Encore (Part 10),In which city did John Deacon make his final stage appearance with Queen in 1997?,Hard,https://www.queenonline.com/john_deacon
Queen Quiz: Encore (Part 10),"On the original Innuendo track list, what comes immediately after 'Bijou'?",Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; Innuendo track list"
Queen Quiz: Encore (Part 10),"On the original Queen track list, what comes immediately before 'The Night Comes Down'?",Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; Queen track list"
Queen Quiz: Encore (Part 10),Who wrote the Queen album track 'Body Language'?,Hard,"Queen: Complete Works (user-supplied text), Part Three: The Songs; Body Language"
Queen Quiz: Encore (Part 10),"On the original News of the World track list, what comes immediately after 'Get Down, Make Love'?",Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; News of the World track list"
Queen Quiz: Encore (Part 10),Who wrote the Queen album track 'Calling All Girls'?,Hard,"Queen: Complete Works (user-supplied text), Part Three: The Songs; Calling All Girls"
Queen Quiz: Encore (Part 10),Who co-produced Freddie Mercury's 1985 album 'Mr. Bad Guy' with him?,Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums"
Queen Quiz: Encore (Part 10),Which track ends the original Freddie Mercury-Montserrat Caballé 'Barcelona' album?,Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums"
Queen Quiz: Encore (Part 10),"On the original Barcelona (Freddie Mercury and Montserrat Caballé) track list, what comes immediately after 'Barcelona'?",Very Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums; Barcelona (Freddie Mercury and Montserrat Caballé) track list"
Queen Quiz: Encore (Part 10),"On the original Another World (Brian May) track list, what comes immediately before 'Why Don't We Try Again'?",Very Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums; Another World (Brian May) track list"
Queen Quiz: Encore (Part 10),Which Happiness? (Roger Taylor) track sits between 'The Key' and 'Loneliness...'?,Very Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums; Happiness? (Roger Taylor) track list"
Queen Quiz: Encore (Part 10),"On the original Mr. Bad Guy (Freddie Mercury) track list, what comes immediately before 'Your Kind of Lover'?",Very Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums; Mr. Bad Guy (Freddie Mercury) track list"
Queen Quiz: Encore (Part 11),Which Queen studio album has both 'Need Your Loving Tonight' and 'Crazy Little Thing Called Love' on its original track list?,Easy,"Queen: Complete Works (user-supplied text), Part One: The Albums; The Game track list"
Queen Quiz: Encore (Part 11),Which track opens the original Innuendo album?,Easy,"Queen: Complete Works (user-supplied text), Part One: The Albums; Innuendo track list"
Queen Quiz: Encore (Part 11),On which Queen studio album is 'Staying Power' found in the original track list?,Easy,"Queen: Complete Works (user-supplied text), Part One: The Albums; Hot Space track list"
Queen Quiz: Encore (Part 11),On which Queen studio album is 'Rain Must Fall' found in the original track list?,Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; The Miracle track list"
Queen Quiz: Encore (Part 11),Which singer joined Elton John and Queen on 'Bohemian Rhapsody' at the 1992 tribute concert?,Medium,https://www.queenonline.com/news/press-release-the-freddie-mercury-tribute-concert-the-definitive-edition
Queen Quiz: Encore (Part 11),In which city did Queen + Adam Lambert play their first full-length show in 2012?,Medium,https://www.queenonline.com/news/queen-the-greatest-queen-adam-lambert-the-first-gig-episode-46; https://www.queenonline.com/news/out-now-queen-adam-lambert-live-around-the-world; https://www.queenonline.com/news/press-release-queen-adam-lambert-release-you-are-the-champions-for-the-world-health-organization
Queen Quiz: Encore (Part 11),"On the original Queen II track list, what comes immediately after 'Procession'?",Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; Queen II track list"
Queen Quiz: Encore (Part 11),"On the original Sheer Heart Attack track list, what comes immediately after 'Lily of the Valley'?",Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; Sheer Heart Attack track list"
Queen Quiz: Encore (Part 11),Which 2014 collection included the newly completed 'Let Me in Your Heart Again'?,Medium,https://www.queenonline.com/news/press-release-new-single-face-it-alone-out-now
Queen Quiz: Encore (Part 11),Which Queen studio album has both 'Friends Will Be Friends' and 'Who Wants to Live Forever' on its original track list?,Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; A Kind of Magic track list"
Queen Quiz: Encore (Part 11),On which Queen studio album is 'If You Can't Beat Them' found in the original track list?,Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; Jazz track list"
Queen Quiz: Encore (Part 11),"On the original Sheer Heart Attack track list, what comes immediately before 'Killer Queen'?",Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; Sheer Heart Attack track list"
Queen Quiz: Encore (Part 11),Who wrote the Queen album track 'The Millionaire Waltz'?,Hard,"Queen: Complete Works (user-supplied text), Part Three: The Songs; The Millionaire Waltz"
Queen Quiz: Encore (Part 11),Which Roger Taylor solo album placed 'My Country I & II' on its original track list?,Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums"
Queen Quiz: Encore (Part 11),Who wrote the Queen album track 'Crazy Little Thing Called Love'?,Hard,"Queen: Complete Works (user-supplied text), Part Three: The Songs; Crazy Little Thing Called Love"
Queen Quiz: Encore (Part 11),Who wrote the Queen album track 'Dear Friends'?,Hard,"Queen: Complete Works (user-supplied text), Part Three: The Songs; Dear Friends"
Queen Quiz: Encore (Part 11),Who wrote the Queen album track 'The Prophet's Song'?,Hard,"Queen: Complete Works (user-supplied text), Part Three: The Songs; The Prophet's Song"
Queen Quiz: Encore (Part 11),At which London venue did Freddie Mercury make his surprise 1977 ballet appearance?,Hard,https://www.queenonline.com/freddie_mercury
Queen Quiz: Encore (Part 11),Who sang 'Stone Cold Crazy' with Queen at the 1992 tribute concert?,Hard,https://www.queenonline.com/news/press-release-the-freddie-mercury-tribute-concert-the-definitive-edition
Queen Quiz: Encore (Part 11),Which 2014 Queen collection included a version of 'There Must Be More to Life Than This'?,Hard,https://www.queenonline.com/news/press-release-new-single-face-it-alone-out-now
Queen Quiz: Encore (Part 11),"On the original Jazz track list, what comes immediately after 'Don't Stop Me Now'?",Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; Jazz track list"
Queen Quiz: Encore (Part 11),Which Mr. Bad Guy (Freddie Mercury) track sits between 'Man Made Paradise' and 'Living on My Own'?,Very Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums; Mr. Bad Guy (Freddie Mercury) track list"
Queen Quiz: Encore (Part 11),"On the original Happiness? (Roger Taylor) track list, what comes immediately after 'Happiness?'?",Very Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums; Happiness? (Roger Taylor) track list"
Queen Quiz: Encore (Part 11),"On the original Mr. Bad Guy (Freddie Mercury) track list, what comes immediately after 'I Was Born to Love You'?",Very Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums; Mr. Bad Guy (Freddie Mercury) track list"
Queen Quiz: Encore (Part 11),Which Sheer Heart Attack track sits between 'Tenement Funster' and 'Lily of the Valley'?,Very Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; Sheer Heart Attack track list"
Queen Quiz: Encore (Part 12),Which Queen studio album has both 'I Want It All' and 'The Invisible Man' on its original track list?,Easy,"Queen: Complete Works (user-supplied text), Part One: The Albums; The Miracle track list"
Queen Quiz: Encore (Part 12),On which Queen studio album is 'Jealousy' found in the original track list?,Easy,"Queen: Complete Works (user-supplied text), Part One: The Albums; Jazz track list"
Queen Quiz: Encore (Part 12),Which Queen studio album has both 'Brighton Rock' and 'Killer Queen' on its original track list?,Easy,"Queen: Complete Works (user-supplied text), Part One: The Albums; Sheer Heart Attack track list"
Queen Quiz: Encore (Part 12),"On the original The Miracle track list, what comes immediately after 'Khashoggi's Ship'?",Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; The Miracle track list"
Queen Quiz: Encore (Part 12),Which previously omitted song was restored to the 2024 'Queen I' running order?,Medium,https://www.queenonline.com/news/queen-i-queen-remixed-remastered-and-expanded-out-now
Queen Quiz: Encore (Part 12),Which Queen studio album has both 'Dead on Time' and 'In Only Seven Days' on its original track list?,Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; Jazz track list"
Queen Quiz: Encore (Part 12),"On the original Innuendo track list, what comes immediately after 'I'm Going Slightly Mad'?",Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; Innuendo track list"
Queen Quiz: Encore (Part 12),In which month of 1992 was the Freddie Mercury Tribute Concert held?,Medium,https://www.queenonline.com/news/press-release-the-freddie-mercury-tribute-concert-the-definitive-edition
Queen Quiz: Encore (Part 12),Who performed 'Crazy Little Thing Called Love' with Queen at the 1992 tribute concert?,Medium,https://www.queenonline.com/news/press-release-the-freddie-mercury-tribute-concert-the-definitive-edition
Queen Quiz: Encore (Part 12),Which 2014 Queen compilation introduced a ballad arrangement of Freddie's 'Love Kills'?,Medium,https://www.queenonline.com/news/press-release-new-single-face-it-alone-out-now
Queen Quiz: Encore (Part 12),On which Queen studio album is 'Coming Soon' found in the original track list?,Medium,"Queen: Complete Works (user-supplied text), Part One: The Albums; The Game track list"
Queen Quiz: Encore (Part 12),"On the original The Game track list, what comes immediately after 'Rock It (Prime Jive)'?",Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; The Game track list"
Queen Quiz: Encore (Part 12),Who wrote the Queen album track 'Rock It (Prime Jive)'?,Hard,"Queen: Complete Works (user-supplied text), Part Three: The Songs; Rock It (Prime Jive)"
Queen Quiz: Encore (Part 12),"On the original The Miracle track list, what comes immediately before 'Breakthru'?",Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; The Miracle track list"
Queen Quiz: Encore (Part 12),"On the original Sheer Heart Attack track list, what comes immediately before 'Stone Cold Crazy'?",Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; Sheer Heart Attack track list"
Queen Quiz: Encore (Part 12),Which Bruce Springsteen song did Roger Taylor cover on 'Strange Frontier'?,Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums"
Queen Quiz: Encore (Part 12),"On the original The Miracle track list, what comes immediately after 'Breakthru'?",Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; The Miracle track list"
Queen Quiz: Encore (Part 12),"On the original Queen track list, what comes immediately after 'Jesus'?",Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; Queen track list"
Queen Quiz: Encore (Part 12),Who wrote the Queen album track 'Hammer to Fall'?,Hard,"Queen: Complete Works (user-supplied text), Part Three: The Songs; Hammer to Fall"
Queen Quiz: Encore (Part 12),"On the original A Day at the Races track list, what comes immediately before 'Somebody to Love'?",Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; A Day at the Races track list"
Queen Quiz: Encore (Part 12),"On the original Queen II track list, what comes immediately before 'Father to Son'?",Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; Queen II track list"
Queen Quiz: Encore (Part 12),"On the original Barcelona (Freddie Mercury and Montserrat Caballé) track list, what comes immediately before 'The Fallen Priest'?",Very Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums; Barcelona (Freddie Mercury and Montserrat Caballé) track list"
Queen Quiz: Encore (Part 12),Which Queen II track sits between 'Father to Son' and 'Some Day One Day'?,Very Hard,"Queen: Complete Works (user-supplied text), Part One: The Albums; Queen II track list"
Queen Quiz: Encore (Part 12),"On the original Mr. Bad Guy (Freddie Mercury) track list, what comes immediately after 'Foolin' Around'?",Very Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums; Mr. Bad Guy (Freddie Mercury) track list"
Queen Quiz: Encore (Part 12),"On the original Mr. Bad Guy (Freddie Mercury) track list, what comes immediately after 'There Must Be More to Life Than This'?",Very Hard,"Queen: Complete Works (user-supplied text), Part One: B. Solo Albums; Mr. Bad Guy (Freddie Mercury) track list"
Queen Quiz: Encore (Part 13),Which track opens the original The Game album?,Easy,"Queen: Complete Works (user-supplied text), Part One: The Albums; The Game track list"
Queen Quiz: Encore (Part 13),What new title did Queen give the 2024 remix of their debut album?,Easy,https://www.queenonline.com/news/queen-i-queen-remixed-remastered-and-expanded-out-now
Queen Quiz: Encore (Part 13),Which Queen studio album has both 'My Fairy King' and 'Liar' on its original track list?,Easy,"Queen: Complete Works (user-supplied text), Part One: The Albums; Queen track list"
